CoreID,TreeID,PlotID,Site,Tree,Species,Canopy Class,Live/Dead,DBH (cm),Stems,Total Cores,Core (A/B),Pith (Y/N),Pith Yr,inner present,Inner Measured,Outer Measured,Bark (Y/N),Inner Dated,Outer Dated,Dated,Notes,Zombie
VUF105C,VUF105,VUF,Valles Caldera Upper,105,PIEN,C,LIVE,13.0,1,2,C,N,1934,1936,1970,Y,1937,1970,Y,Y,BREAK IN 105A 105C IS THE INSIDE OF A CORE,
VUF106A,VUF106,VUF,Valles Caldera Upper,106,PIEN,C,LIVE,13.2,1,2,A,N,1933,1934,2006,Y,1935,2006,Y,Y,,y
VUF106B,VUF106,VUF,Valles Caldera Upper,106,PIEN,C,LIVE,13.2,1,2,B,N,1933,1933,2005,Y,1934,2005,Y,Y,,y
VUF107A,VUF107,VUF,Valles Caldera Upper,107,PIEN,C,LIVE,23.0,1,2,A,N,1934,1936,2007,Y,1937,2007,Y,Y,,y
VUF107B,VUF107,VUF,Valles Caldera Upper,107,PIEN,C,LIVE,23.0,1,2,B,N,1934,1936,2009,Y,1937,2009,Y,Y,,y
VUF108A,VUF108,VUF,Valles Caldera Upper,108,PIEN,C,LIVE,22.5,1,2,A,Y,1929,1929,2008,Y,1957,2008,Y,Y,BREAK,y
VUF108B,VUF108,VUF,Valles Caldera Upper,108,PIEN,C,LIVE,22.5,1,2,B,N,1931,1932,2007,Y,1933,2007,Y,Y,,y
VUF109A,VUF109,VUF,Valles Caldera Upper,109,PIEN,C,LIVE,35.0,1,2,A,N,1927,1937,2011,Y,1938,2011,Y,Y,,
VUF109B,VUF109,VUF,Valles Caldera Upper,109,PIEN,C,LIVE,35.0,1,2,B,N,1927,1937,2011,Y,1938,2011,Y,Y,,
VUF110A,VUF110,VUF,Valles Caldera Upper,110,PIEN,C,LIVE,26.1,1,2,A,N,1930,1935,2011,Y,1936,2011,Y,Y,,
VUF110B,VUF110,VUF,Valles Caldera Upper,110,PIEN,C,LIVE,26.1,1,2,B,N,1930,1935,2011,Y,1936,2011,Y,Y,,
VUF111A,VUF111,VUF,Valles Caldera Upper,111,PIEN,C,LIVE,25.8,1,2,A,N,1932,1935,2011,Y,1936,2011,Y,Y,,
VUF111B,VUF111,VUF,Valles Caldera Upper,111,PIEN,C,LIVE,25.8,1,2,B,N,1932,1935,2011,Y,1936,2011,Y,Y,,
VUF112A,VUF112,VUF,Valles Caldera Upper,112,PIEN,C,LIVE,22.4,1,2,A,Y,1931,1931,2011,Y,1932,2011,Y,Y,,
VUF112B,VUF112,VUF,Valles Caldera Upper,112,PIEN,C,LIVE,22.4,1,2,B,Y,1931,1931,2011,Y,1932,2011,Y,Y,,
VUF113A,VUF113,VUF,Valles Caldera Upper,113,PIEN,C,LIVE,11.0,1,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF113B,VUF113,VUF,Valles Caldera Upper,113,PIEN,C,LIVE,11.0,1,2,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF114A,VUF114,VUF,Valles Caldera Upper,114,PIEN,C,LIVE,14.0,1,2,A,N,1937,1939,2007,Y,1940,2007,Y,Y,,y
VUF114B,VUF114,VUF,Valles Caldera Upper,114,PIEN,C,LIVE,14.0,1,2,B,N,1937,1939,2008,Y,1967,2008,Y,Y,BREAK,y
VUF115A,VUF115,VUF,Valles Caldera Upper,115,PIEN,C,LIVE,15.7,1,2,A,N,1934,1935,2006,Y,1936,2006,Y,Y,,y
VUF115B,VUF115,VUF,Valles Caldera Upper,115,PIEN,C,LIVE,15.7,1,2,B,N,1934,1935,2006,Y,1936,2006,Y,Y,,y
VUF116A,VUF116,VUF,Valles Caldera Upper,116,PIEN,C,LIVE,16.0,1,2,A,N,1937,1942,2007,Y,1943,2007,Y,Y,,y
VUF116B,VUF116,VUF,Valles Caldera Upper,116,PIEN,C,LIVE,16.0,1,2,B,N,1937,1942,2007,Y,1943,2007,Y,Y,,y
VUF117A,VUF117,VUF,Valles Caldera Upper,117,PSME,C,LIVE,18.2,1,2,A,N,NA,1984,2011,Y,1985,2011,Y,Y,BROKEN CORE,
VUF117B,VUF117,VUF,Valles Caldera Upper,117,PSME,C,LIVE,18.2,1,2,B,NA,NA,NA,NA,NA,NA,NA,NA,Y,,
VUF118A,VUF118,VUF,Valles Caldera Upper,118,PIEN,C,LIVE,19.3,1,2,A,B,BA,1966,2010,Y,1967,2010,Y,Y,,y
VUF118B,VUF118,VUF,Valles Caldera Upper,118,PIEN,C,LIVE,19.3,1,2,B,NA,NA,NA,NA,NA,NA,NA,NA,Y,,
VUF119A,VUF119,VUF,Valles Caldera Upper,119,PIEN,C,LIVE,16.9,1,2,A,N,NA,1968,2008,Y,1969,2008,Y,Y,,y
VUF119B,VUF119,VUF,Valles Caldera Upper,119,PIEN,C,LIVE,16.9,1,2,B,Y,1931,1931,2009,Y,1933,2009,Y,Y,,y
VUF119C,VUF119,VUF,Valles Caldera Upper,119,PIEN,C,LIVE,16.9,1,2,C,N,NA,1971,2010,Y,1972,2010,Y,Y,,y
VUF120A,VUF120,VUF,Valles Caldera Upper,120,PIEN,C,LIVE,14.3,1,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF120B,VUF120,VUF,Valles Caldera Upper,120,PIEN,C,LIVE,14.3,1,2,B,N,NA,1955,2007,Y,1956,2007,Y,Y,,y
VUF121A,VUF121,VUF,Valles Caldera Upper,121,POTR,C,LIVE,19.8,1,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF121B,VUF121,VUF,Valles Caldera Upper,121,POTR,C,LIVE,19.8,1,2,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF122A,VUF122,VUF,Valles Caldera Upper,122,PIEN,C,LIVE,10.7,1,2,A,N,1928,1956,2006,Y,1957,2006,Y,Y,,y
VUF122B,VUF122,VUF,Valles Caldera Upper,122,PIEN,C,LIVE,10.7,1,2,B,N,1928,1956,2007,Y,1957,2007,Y,Y,,
VUF123A,VUF123,VUF,Valles Caldera Upper,123,PIEN,C,LIVE,8.1,1,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF123B,VUF123,VUF,Valles Caldera Upper,123,PIEN,C,LIVE,8.1,1,2,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF124A,VUF124,VUF,Valles Caldera Upper,124,PIEN,C,LIVE,8.8,1,2,A,N,1944,1947,2010,Y,1948,2011,,N,,
VUF124B,VUF124,VUF,Valles Caldera Upper,124,PIEN,C,LIVE,8.8,1,2,B,N,1944,1947,2010,Y,1948,2011,,N,,
VUF125A,VUF125,VUF,Valles Caldera Upper,125,PIEN,C,LIVE,7.3,1,2,A,N,1939,1943,2000,Y,1944,2000,Y,Y,,y
VUF125B,VUF125,VUF,Valles Caldera Upper,125,PIEN,C,LIVE,7.3,1,2,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF126A,VUF126,VUF,Valles Caldera Upper,126,PIEN,C,LIVE,10.1,1,2,A,Y,,,,,,,,NA,CHECK UNDATED FILES,
VUF126B,VUF126,VUF,Valles Caldera Upper,126,PIEN,C,LIVE,10.1,1,2,B,Y,,,,,,,,NA,,
VUF127A,VUF127,VUF,Valles Caldera Upper,127,PIEN,C,LIVE,35.6,1,2,A,N,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF127B,VUF127,VUF,Valles Caldera Upper,127,PIEN,C,LIVE,35.6,1,2,B,Y,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF128A,VUF128,VUF,Valles Caldera Upper,128,PIEN,C,LIVE,33.8,1,2,A,NA,NA,1983,2011,Y,1984,2011,Y,Y,,
VUF128B,VUF128,VUF,Valles Caldera Upper,128,PIEN,C,LIVE,33.8,1,2,B,NA,NA,1980,2011,Y,1980,2011,Y,Y,BRANCH SCAR,
VUF129A,VUF129,VUF,Valles Caldera Upper,129,PIEN,C,LIVE,21.1,1,2,A,N,1935,1936,2009,Y,1937,2009,Y,Y,,y
VUF129B,VUF129,VUF,Valles Caldera Upper,129,PIEN,C,LIVE,21.1,1,2,B,N,1936,1938,2010,Y,1939,2010,Y,Y,,y
VUF130A,VUF130,VUF,Valles Caldera Upper,130,PIEN,C,LIVE,15.5,1,2,A,N,1936,1945,2008,Y,1946,2008,Y,Y,,y
VUF130B,VUF130,VUF,Valles Caldera Upper,130,PIEN,C,LIVE,15.5,1,2,B,N,1936,1945,2008,Y,1946,2008,Y,Y,,y
VUF131A,VUF131,VUF,Valles Caldera Upper,131,PSME,C,LIVE,15.1,1,2,A,N,NA,1955,2007,Y,1956,2007,Y,Y,,y
VUF131B,VUF131,VUF,Valles Caldera Upper,131,PSME,C,LIVE,15.1,1,2,B,N,NA,1970,2009,Y,1971,2009,Y,Y,,y
VUF132A,VUF132,VUF,Valles Caldera Upper,132,PIEN,C,LIVE,15.2,1,2,A,N,1931,1932,2011,Y,1960,2011,Y,Y,,
VUF132B,VUF132,VUF,Valles Caldera Upper,132,PIEN,C,LIVE,15.2,1,2,B,N,1932,1937,2009,Y,1960,2007,Y,Y,,y
VUF133A,VUF133,VUF,Valles Caldera Upper,133,PIEN,C,LIVE,25.6,1,2,A,Y,1922,1922,2010,Y,1923,2010,Y,Y,,y
VUF133B,VUF133,VUF,Valles Caldera Upper,133,PIEN,C,LIVE,25.6,1,2,B,N,1921,1925,2011,Y,1926,2011,Y,Y,,
VUF134A,VUF134,VUF,Valles Caldera Upper,134,PIEN,C,LIVE,23.1,1,2,A,Y,1904,1904,2010,Y,1905,2010,,N,CHECK UNDATED FILES,
VUF134B,VUF134,VUF,Valles Caldera Upper,134,PIEN,C,LIVE,23.1,1,2,B,Y,1904,1904,2010,Y,,,,NA,,
VUF135A,VUF135,VUF,Valles Caldera Upper,135,PIEN,C,LIVE,9.1,1,2,A,N,1938,1943,2006,Y,1944,2006,Y,Y,,y
VUF135B,VUF135,VUF,Valles Caldera Upper,135,PIEN,C,LIVE,9.1,1,2,B,N,1943,1946,2009,Y,1947,2009,Y,N,CHECK UNDATED FILES,
VUF136A,VUF136,VUF,Valles Caldera Upper,136,PSME,C,LIVE,10.0,1,2,A,Y,1949,1949,2008,Y,1950,2008,,N,CHECK UNDATED FILES,
VUF136B,VUF136,VUF,Valles Caldera Upper,136,PSME,C,LIVE,10.0,1,2,B,N,1933,1935,2001,Y,1936,2001,Y,Y,,y
VUF137A,VUF137,VUF,Valles Caldera Upper,137,PIEN,C,LIVE,35.5,1,2,A,N,1928,1936,2011,Y,1937,2011,Y,Y,,
VUF137B,VUF137,VUF,Valles Caldera Upper,137,PIEN,C,LIVE,35.5,1,2,B,N,1928,1936,2011,Y,1937,2011,Y,Y,,
VUF138A,VUF138,VUF,Valles Caldera Upper,138,PIEN,C,LIVE,10.0,1,2,A,N,1931,1932,2007,Y,1933,2007,Y,Y,,y
VUF138B,VUF138,VUF,Valles Caldera Upper,138,PIEN,C,LIVE,10.0,1,2,B,N,NA,1945,2005,Y,1946,2005,Y,Y,,y
VUF139A,VUF139,VUF,Valles Caldera Upper,139,PSME,C,LIVE,33.6,1,2,A,N,NA,1924,2009,Y,1925,2009,Y,Y,,y
VUF139B,VUF139,VUF,Valles Caldera Upper,139,PSME,C,LIVE,33.6,1,2,B,N,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF140A,VUF140,VUF,Valles Caldera Upper,140,PSME,C,LIVE,31.7,1,2,A,N,1936,1937,1988,Y,1938,1987,Y,Y,,
VUF140B,VUF140,VUF,Valles Caldera Upper,140,PSME,C,LIVE,31.7,1,2,B,N,1936,1937,2011,Y,1938,2011,Y,Y,,
VUF141A,VUF141,VUF,Valles Caldera Upper,141,PSME,C,LIVE,12.8,1,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF141B,VUF141,VUF,Valles Caldera Upper,141,PSME,C,LIVE,12.8,1,2,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF142A,VUF142,VUF,Valles Caldera Upper,142,PIEN,C,LIVE,6.8,1,2,A,N,1971,1973,2005,Y,1974,2005,Y,Y,,y
VUF142B,VUF142,VUF,Valles Caldera Upper,142,PIEN,C,LIVE,6.8,1,2,B,N,1971,1973,2005,Y,1974,2005,Y,Y,,y
VUF143A,VUF143,VUF,Valles Caldera Upper,143,PIEN,C,LIVE,15.8,1,2,A,N,1932,1933,2007,Y,1934,2007,Y,Y,,y
VUF143B,VUF143,VUF,Valles Caldera Upper,143,PIEN,C,LIVE,15.8,1,2,B,N,1932,1933,2007,Y,1934,2007,Y,Y,,y
VUF144A,VUF144,VUF,Valles Caldera Upper,144,PIEN,C,LIVE,36.6,1,2,A,N,1927,1934,2011,Y,1935,2011,Y,Y,,
VUF144B,VUF144,VUF,Valles Caldera Upper,144,PIEN,C,LIVE,36.6,1,2,B,N,1927,1934,2011,Y,1935,2011,Y,Y,,
VUF145A,VUF145,VUF,Valles Caldera Upper,145,PIEN,C,LIVE,14.9,1,2,A,N,1937,1940,2005,Y,1941,2005,Y,Y,,y
VUF145B,VUF145,VUF,Valles Caldera Upper,145,PIEN,C,LIVE,14.9,1,2,B,Y,1937,1937,2004,Y,1938,2004,Y,Y,,y
VUF146A,VUF146,VUF,Valles Caldera Upper,146,PIEN,C,LIVE,12.4,1,2,A,N,1941,1949,2009,Y,1950,2009,Y,Y,,y
VUF146B,VUF146,VUF,Valles Caldera Upper,146,PIEN,C,LIVE,12.4,1,2,B,N,1941,1949,2008,Y,1950,2008,Y,Y,,y
VUF147A,VUF147,VUF,Valles Caldera Upper,147,PIEN,C,LIVE,23.6,1,2,A,N,1943,1944,2010,Y,1945,2010,Y,Y,,
VUF147B,VUF147,VUF,Valles Caldera Upper,147,PIEN,C,LIVE,23.6,1,2,B,N,1943,1944,2010,Y,,,,NA,CHECK UNDATED FILES,
VUF148A,VUF148,VUF,Valles Caldera Upper,148,PIEN,C,LIVE,23.1,1,2,A,N,1935,1936,2008,Y,1937,2008,Y,Y,,y
VUF148B,VUF148,VUF,Valles Caldera Upper,148,PIEN,C,LIVE,23.1,1,2,B,N,1935,1936,2008,Y,1937,2008,Y,Y,,y
VUF149A,VUF149,VUF,Valles Caldera Upper,149,PIEN,C,LIVE,32.0,1,2,A,N,1931,1933,2007,Y,1934,2007,Y,Y,,y
VUF149B,VUF149,VUF,Valles Caldera Upper,149,PIEN,C,LIVE,32.0,1,2,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF150A,VUF150,VUF,Valles Caldera Upper,150,PIEN,C,LIVE,15.7,1,2,A,N,NA,1972,2008,Y,1973,2008,Y,Y,BREAK,
VUF150B,VUF150,VUF,Valles Caldera Upper,150,PIEN,C,LIVE,15.7,1,2,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
VUF151A,VUF151,VUF,Valles Caldera Upper,151,PIEN,C,LIVE,22.7,1,2,A,N,1938,1941,2011,Y,1942,2011,Y,Y,,
VUF151B,VUF151,VUF,Valles Caldera Upper,151,PIEN,C,LIVE,22.7,1,2,B,N,1938,1941,2011,Y,1942,2011,Y,Y,,
VLF001A,VLF001,VLF,Valles Caldera Lower,001,PIPO,C,LIVE,22.9,1,2,A,N,1953,1958,2012,Y,1959,2011,Y,Y,,
VLF001B,VLF001,VLF,Valles Caldera Lower,001,PIPO,C,LIVE,22.9,1,2,B,N,1953,1958,2012,Y,1959,2011,Y,Y,,
VLF002A,VLF002,VLF,Valles Caldera Lower,002,PIPO,C,LIVE,12.1,1,2,A,Y,1956,1956,2012,Y,1957,2011,N,N,UNDATED,
VLF002B,VLF002,VLF,Valles Caldera Lower,002,PIPO,C,LIVE,12.1,1,2,B,Y,1956,1956,2012,Y,1957,2011,N,N,UNDATED,
VLF003A,VLF003,VLF,Valles Caldera Lower,003,PIPO,C,LIVE,15.9,1,2,A,Y,1958,1958,2012,Y,1959,2011,N,N,UNDATED,
VLF003B,VLF003,VLF,Valles Caldera Lower,003,PIPO,C,LIVE,15.9,1,2,B,Y,1958,1958,2012,Y,1960,2011,N,N,UNDATED,
VLF004A,VLF004,VLF,Valles Caldera Lower,004,PIPO,C,LIVE,24.8,1,2,A,Y,1934,1934,2012,Y,1935,2011,Y,Y,,
VLF004B,VLF004,VLF,Valles Caldera Lower,004,PIPO,C,LIVE,24.8,1,2,B,Y,1934,1934,2012,Y,1935,2011,Y,Y,,
VLF005A,VLF005,VLF,Valles Caldera Lower,005,PIPO,C,LIVE,21.2,1,2,A,N,1937,1944,2012,Y,1945,2011,Y,Y,,
VLF005B,VLF005,VLF,Valles Caldera Lower,005,PIPO,C,LIVE,21.2,1,2,B,NA,NA,NA,NA,Y,NA,NA,N,NA,WEIRD. OFF SOMEHOW BUT DATED,
VLF006A,VLF006,VLF,Valles Caldera Lower,006,PIPO,C,LIVE,13.2,1,2,A,N,1953,1959,2012,Y,1960,2011,N,N,UNDATED,
VLF006B,VLF006,VLF,Valles Caldera Lower,006,PIPO,C,LIVE,13.2,1,2,B,N,1954,1959,2012,Y,1960,2011,N,N,UNDATED,
VLF007A,VLF007,VLF,Valles Caldera Lower,007,PIPO,C,LIVE,26.7,1,2,A,N,1935,1937,2012,Y,1939,2011,Y,Y,,
VLF007B,VLF007,VLF,Valles Caldera Lower,007,PIPO,C,LIVE,26.7,1,2,B,N,1935,1937,2012,Y,1938,2011,Y,Y,,
VLF008A,VLF008,VLF,Valles Caldera Lower,008,PIPO,C,LIVE,21.1,1,2,A,N,1939,1939,2012,Y,1943,2011,Y,Y,,
VLF008B,VLF008,VLF,Valles Caldera Lower,008,PIPO,C,LIVE,21.1,1,2,B,N,1939,1939,2012,Y,1941,2011,Y,Y,,
VLF009A,VLF009,VLF,Valles Caldera Lower,009,PIPO,C,LIVE,28.1,1,2,A,Y,1945,1945,2012,Y,1946,2011,Y,Y,,
VLF009B,VLF009,VLF,Valles Caldera Lower,009,PIPO,C,LIVE,28.1,1,2,B,Y,1945,1945,2012,Y,1946,2011,Y,Y,,
VLF010A,VLF010,VLF,Valles Caldera Lower,010,PIPO,C,LIVE,21.7,1,2,A,N,1942,1943,2012,Y,1944,2011,Y,Y,,
VLF010B,VLF010,VLF,Valles Caldera Lower,010,PIPO,C,LIVE,21.7,1,2,B,N,1942,1943,2012,Y,1944,2011,Y,Y,,
VLF011A,VLF011,VLF,Valles Caldera Lower,011,PIPO,C,LIVE,28.9,1,2,A,Y,1935,1935,2012,Y,1937,2011,Y,Y,,
VLF011B,VLF011,VLF,Valles Caldera Lower,011,PIPO,C,LIVE,28.9,1,2,B,Y,1935,1935,2012,Y,1937,2011,Y,Y,,
VLF012A,VLF012,VLF,Valles Caldera Lower,012,PIPO,C,LIVE,26.0,1,2,A,Y,1943,1943,2012,Y,1944,2011,Y,Y,,
VLF012B,VLF012,VLF,Valles Caldera Lower,012,PIPO,C,LIVE,26.0,1,2,B,Y,1943,1943,2012,Y,1944,2011,Y,Y,,
VLF013A,VLF013,VLF,Valles Caldera Lower,013,PIPO,C,LIVE,15.5,1,2,A,N,1950,1957,2012,Y,1958,2007,N,N,UNDATED,
VLF013B,VLF013,VLF,Valles Caldera Lower,013,PIPO,C,LIVE,15.5,1,2,B,N,1951,1953,2012,Y,,NA,N,Y,UNDATED,
VLF014A,VLF014,VLF,Valles Caldera Lower,014,PIPO,C,LIVE,204.0,1,2,A,Y,1946,1943,2012,Y,NA,NA,N,Y,UNDATED,
VLF014B,VLF014,VLF,Valles Caldera Lower,014,PIPO,C,LIVE,20.4,1,2,B,Y,1946,1943,2012,Y,NA,NA,N,Y,UNDATED,
VLF015A,VLF015,VLF,Valles Caldera Lower,015,PIPO,C,LIVE,23.6,1,2,A,Y,1948,1948,2012,Y,1951,2011,N,N,UNDATED,
VLF015B,VLF015,VLF,Valles Caldera Lower,015,PIPO,C,LIVE,23.6,1,2,B,Y,1948,1948,2012,Y,1960,2011,Y,Y,,
VLF016A,VLF016,VLF,Valles Caldera Lower,016,PIPO,C,LIVE,27.4,1,2,A,Y,1946,1946,2012,Y,1948,2011,Y,Y,,
VLF016B,VLF016,VLF,Valles Caldera Lower,016,PIPO,C,LIVE,27.4,1,2,B,N,1950,1952,2012,Y,1953,2011,Y,Y,,
VLF017A,VLF017,VLF,Valles Caldera Lower,017,PIPO,C,LIVE,19.0,1,2,A,N,1951,1955,2012,Y,1956,2011,Y,Y,,
VLF017B,VLF017,VLF,Valles Caldera Lower,017,PIPO,C,LIVE,19.0,1,2,B,N,1951,1955,2012,Y,1956,2011,Y,Y,,
VLF018A,VLF018,VLF,Valles Caldera Lower,018,PIPO,C,LIVE,31.9,1,2,A,N,1942,1946,2012,Y,1947,2011,Y,Y,,
VLF018B,VLF018,VLF,Valles Caldera Lower,018,PIPO,C,LIVE,31.9,1,2,B,N,1942,1946,2012,Y,1946,2011,N,Y,WEIRD. OFF SOMEHOW BUT DATED,
VLF019A,VLF019,VLF,Valles Caldera Lower,019,PIPO,C,LIVE,20.9,1,2,A,N,1950,1952,2012,Y,1953,2011,Y,Y,,
VLF019B,VLF019,VLF,Valles Caldera Lower,019,PIPO,C,LIVE,20.9,1,2,B,N,1950,1952,2012,Y,1953,2011,Y,Y,,
VLF020A,VLF020,VLF,Valles Caldera Lower,020,PIPO,C,LIVE,19.5,1,2,A,Y,1948,1948,2012,Y,1949,2011,Y,Y,,
VLF020B,VLF020,VLF,Valles Caldera Lower,020,PIPO,C,LIVE,19.5,1,2,B,Y,1948,1948,2008,Y,1949,2007,Y,Y,,
VLF021A,VLF021,VLF,Valles Caldera Lower,021,PIPO,C,LIVE,14.2,1,2,A,Y,1946,1946,2001,Y,1949,2005,Y,Y,,
VLF021B,VLF021,VLF,Valles Caldera Lower,021,PIPO,C,LIVE,14.2,1,2,B,Y,1946,1946,2012,Y,1948,2001,Y,Y,,
VLF022A,VLF022,VLF,Valles Caldera Lower,022,PIPO,C,LIVE,26.3,1,2,A,N,1943,1945,2012,Y,1946,2011,Y,Y,,
VLF022B,VLF022,VLF,Valles Caldera Lower,022,PIPO,C,LIVE,26.3,1,2,B,N,1943,1945,2012,N,1946,2011,Y,Y,,
VLF023A,VLF023,VLF,Valles Caldera Lower,023,PIPO,C,LIVE,19.0,1,2,A,N,1948,1950,2012,Y,1953,2011,Y,Y,,
VLF023B,VLF023,VLF,Valles Caldera Lower,023,PIPO,C,LIVE,19.0,1,2,B,N,1948,1950,2012,Y,1951,2010,Y,Y,,
VLF024A,VLF024,VLF,Valles Caldera Lower,024,PIPO,C,LIVE,10.2,1,2,A,N,1967,1969,2012,Y,NA,NA,N,NA,UNDATED,
VLF024B,VLF024,VLF,Valles Caldera Lower,024,PIPO,C,LIVE,10.2,1,2,B,N,1967,1968,2012,Y,NA,NA,N,NA,UNDATED,
VLF025A,VLF025,VLF,Valles Caldera Lower,025,PIPO,C,LIVE,34.0,1,2,A,N,1943,1944,2012,Y,1946,2011,Y,Y,,
VLF025B,VLF025,VLF,Valles Caldera Lower,025,PIPO,C,LIVE,34.0,1,2,B,N,1943,1944,2012,Y,1947,2011,Y,Y,,
VLF051A,VLF051,VLF,Valles Caldera Lower,051,PIPO,C,LIVE,24.3,1,2,A,N,1944,1944,2012,Y,1945,2011,Y,Y,,
VLF051B,VLF051,VLF,Valles Caldera Lower,051,PIPO,C,LIVE,24.3,1,2,B,N,1944,1944,2012,Y,1945,2011,Y,Y,,
VLF052A,VLF052,VLF,Valles Caldera Lower,052,PIPO,C,LIVE,29.1,1,2,A,N,1947,1952,2012,Y,1953,2011,Y,Y,,
VLF052B,VLF052,VLF,Valles Caldera Lower,052,PIPO,C,LIVE,29.1,1,2,B,N,1947,1950,2012,Y,1951,2011,Y,Y,,
VLF053A,VLF053,VLF,Valles Caldera Lower,053,PIPO,C,LIVE,20.4,1,2,A,N,1945,1949,2012,Y,1956,2011,N,N,UNDATED,
VLF053B,VLF053,VLF,Valles Caldera Lower,053,PIPO,C,LIVE,20.4,1,2,B,N,1945,1949,2009,N,1950,2008,Y,Y,,
VLF054A,VLF054,VLF,Valles Caldera Lower,054,PIPO,C,LIVE,10.8,1,2,A,N,1948,1953,2012,Y,1954,2000,Y,Y,LARGE BREAK IN CORE,
VLF054B,VLF054,VLF,Valles Caldera Lower,054,PIPO,C,LIVE,10.8,1,2,B,N,1948,1955,2012,Y,1956,2011,Y,Y,,
VLF055A,VLF055,VLF,Valles Caldera Lower,055,PIPO,C,LIVE,10.7,1,2,A,N,1942,1954,2012,Y,1955,2011,Y,Y,,
VLF055B,VLF055,VLF,Valles Caldera Lower,055,PIPO,C,LIVE,10.7,1,2,B,N,1947,1950,2012,Y,1953,2011,Y,Y,,
VLF056A,VLF056,VLF,Valles Caldera Lower,056,PIPO,C,LIVE,16.5,1,2,A,N,1960,1968,2012,Y,1969,2011,N,N,UNDATED,
VLF056B,VLF056,VLF,Valles Caldera Lower,056,PIPO,C,LIVE,16.5,1,2,B,N,1960,1968,2012,Y,1970,2010,N,N,UNDATED,
VLF057A,VLF057,VLF,Valles Caldera Lower,057,PIPO,C,LIVE,32.0,1,2,A,N,1945,1962,2012,Y,1963,2011,Y,Y,,
VLF057B,VLF057,VLF,Valles Caldera Lower,057,PIPO,C,LIVE,32.0,1,2,B,N,1942,1950,2012,Y,1951,2011,Y,Y,,
VLF058A,VLF058,VLF,Valles Caldera Lower,058,PIPO,C,LIVE,22.3,1,2,A,N,1947,1949,2012,Y,1950,2011,Y,Y,,
VLF058B,VLF058,VLF,Valles Caldera Lower,058,PIPO,C,LIVE,22.3,1,2,B,N,1948,1953,2012,Y,1954,2011,Y,Y,,
VLF059A,VLF059,VLF,Valles Caldera Lower,059,PIPO,C,LIVE,25.2,1,2,A,N,1946,1947,2012,Y,1949,2011,Y,Y,,
VLF059B,VLF059,VLF,Valles Caldera Lower,059,PIPO,C,LIVE,25.2,1,2,B,Y,1946,1947,2012,Y,1950,2011,Y,Y,,
VLF060A,VLF060,VLF,Valles Caldera Lower,060,PIPO,C,LIVE,16.5,1,2,A,Y,1962,1962,2012,Y,1953,2011,N,N,,
VLF060B,VLF060,VLF,Valles Caldera Lower,060,PIPO,C,LIVE,16.5,1,2,B,N,1960,1966,2012,Y,1966,2011,N,N,,
VLF061A,VLF061,VLF,Valles Caldera Lower,061,PIPO,C,LIVE,34.0,1,2,A,N,1946,1948,2012,Y,1950,2011,Y,Y,,
VLF061B,VLF061,VLF,Valles Caldera Lower,061,PIPO,C,LIVE,34.0,1,2,B,N,1946,1962,2012,Y,1963,2011,Y,Y,,
VLF062A,VLF062,VLF,Valles Caldera Lower,062,PIPO,C,LIVE,18.4,1,2,A,N,1943,1962,2012,Y,1963,2011,Y,Y,,
VLF062B,VLF062,VLF,Valles Caldera Lower,062,PIPO,C,LIVE,18.4,1,2,B,N,1943,1962,2012,Y,1963,2011,Y,Y,,
VLF063A,VLF063,VLF,Valles Caldera Lower,063,PIPO,C,LIVE,10.2,1,2,A,N,1941,1953,2012,Y,1954,2008,Y,Y,,
VLF063B,VLF063,VLF,Valles Caldera Lower,063,PIPO,C,LIVE,10.2,1,2,B,Y,1945,1945,2012,Y,1947,2011,Y,Y,,
VLF064A,VLF064,VLF,Valles Caldera Lower,064,PIPO,C,LIVE,30.1,1,2,A,N,1938,1946,2012,Y,1947,2011,Y,Y,,
VLF064B,VLF064,VLF,Valles Caldera Lower,064,PIPO,C,LIVE,30.1,1,2,B,N,1938,1946,2012,Y,1947,2011,Y,Y,,
VLF065A,VLF065,VLF,Valles Caldera Lower,065,PIPO,C,LIVE,19.4,1,2,A,N,1931,1939,2012,Y,1940,2011,Y,Y,,
VLF065B,VLF065,VLF,Valles Caldera Lower,065,PIPO,C,LIVE,19.4,1,2,B,N,1931,1939,2012,Y,1940,2011,N,N,,
